279671,702,NG12,1BH,5.0000,10.0000,2022-07-19 08:25:43.2370000
279672,702,NG12,1BS,5.0000,10.0000,2022-07-19 08:25:43.2370000
279673,702,NG12,1BT,5.0000,10.0000,2022-07-19 08:25:43.2370000
279674,702,NG12,1BU,5.0000,10.0000,2022-07-19 08:25:43.2370000
279675,702,NG12,1BW,5.0000,10.0000,2022-07-19 08:25:43.2370000
279676,702,NG12,1BX,5.0000,10.0000,2022-07-19 08:25:43.2370000
279677,702,NG12,1BY,5.0000,10.0000,2022-07-19 08:25:43.2370000
279678,702,NG12,1BZ,5.0000,10.0000,2022-07-19 08:25:43.2370000
279679,702,NG12,1DA,5.0000,10.0000,2022-07-19 08:25:43.2370000
279680,702,NG12,1DB,5.0000,10.0000,2022-07-19 08:25:43.2370000
279681,702,NG12,1DD,5.0000,10.0000,2022-07-19 08:25:43.2370000
279682,702,NG12,1DE,5.0000,10.0000,2022-07-19 08:25:43.2370000
279683,702,NG12,1DF,5.0000,10.0000,2022-07-19 08:25:43.2370000
279684,702,NG12,1DG,5.0000,10.0000,2022-07-19 08:25:43.2370000
279685,702,NG12,1DH,5.0000,10.0000,2022-07-19 08:25:43.2370000
279686,702,NG12,1DJ,5.0000,10.0000,2022-07-19 08:25:43.2370000
279687,702,NG12,1DL,5.0000,10.0000,2022-07-19 08:25:43.2370000
279688,702,NG12,1DN,5.0000,10.0000,2022-07-19 08:25:43.2370000
279689,702,NG12,1DP,5.0000,10.0000,2022-07-19 08:25:43.2370000
279690,702,NG12,1DQ,5.0000,10.0000,2022-07-19 08:25:43.2370000
279691,702,NG12,1DW,5.0000,10.0000,2022-07-19 08:25:43.2370000
279692,702,NG12,1EA,5.0000,10.0000,2022-07-19 08:25:43.2370000
279693,702,NG12,2AA,5.0000,10.0000,2022-07-19 08:25:43.2370000
279694,702,NG12,2AB,5.0000,10.0000,2022-07-19 08:25:43.2370000
279695,702,NG12,2AD,5.0000,10.0000,2022-07-19 08:25:43.2370000
279696,702,NG12,2AE,5.0000,10.0000,2022-07-19 08:25:43.2370000
279697,702,NG12,2AF,5.0000,10.0000,2022-07-19 08:25:43.2370000
279698,702,NG12,2AG,5.0000,10.0000,2022-07-19 08:25:43.2370000
279699,702,NG12,2AH,5.0000,10.0000,2022-07-19 08:25:43.2370000
279700,702,NG12,2AJ,5.0000,10.0000,2022-07-19 08:25:43.2370000
279701,702,NG12,2AL,5.0000,10.0000,2022-07-19 08:25:43.2370000
279702,702,NG12,2AN,5.0000,10.0000,2022-07-19 08:25:43.2370000
279703,702,NG12,2AP,5.0000,10.0000,2022-07-19 08:25:43.2370000
279704,702,NG12,2AQ,5.0000,10.0000,2022-07-19 08:25:43.2370000
279705,702,NG12,2AR,5.0000,10.0000,2022-07-19 08:25:43.2370000
279706,702,NG12,2AS,5.0000,10.0000,2022-07-19 08:25:43.2370000
279707,702,NG12,2AU,5.0000,10.0000,2022-07-19 08:25:43.2370000
279708,702,NG12,2AX,5.0000,10.0000,2022-07-19 08:25:43.2370000
279709,702,NG12,2AY,5.0000,10.0000,2022-07-19 08:25:43.2370000
279710,702,NG12,2AZ,5.0000,10.0000,2022-07-19 08:25:43.2370000
279711,702,NG12,2BA,5.0000,10.0000,2022-07-19 08:25:43.2370000
279712,702,NG12,2BB,5.0000,10.0000,2022-07-19 08:25:43.2370000
279713,702,NG12,2BD,5.0000,10.0000,2022-07-19 08:25:43.2370000
279714,702,NG12,2BE,5.0000,10.0000,2022-07-19 08:25:43.2370000
279715,702,NG12,2BH,5.0000,10.0000,2022-07-19 08:25:43.2370000
279716,702,NG12,2BJ,5.0000,10.0000,2022-07-19 08:25:43.2370000
279717,702,NG12,2BL,5.0000,10.0000,2022-07-19 08:25:43.2370000
279718,702,NG12,2BN,5.0000,10.0000,2022-07-19 08:25:43.2370000
279719,702,NG12,2BP,5.0000,10.0000,2022-07-19 08:25:43.2370000
279720,702,NG12,2BQ,5.0000,10.0000,2022-07-19 08:25:43.2370000
279721,702,NG12,2BS,5.0000,10.0000,2022-07-19 08:25:43.2370000
279722,702,NG12,2BT,5.0000,10.0000,2022-07-19 08:25:43.2370000
279723,702,NG12,2BU,5.0000,10.0000,2022-07-19 08:25:43.2370000
279724,702,NG12,2BW,5.0000,10.0000,2022-07-19 08:25:43.2370000
279725,702,NG12,2BX,5.0000,10.0000,2022-07-19 08:25:43.2370000
279726,702,NG12,2BY,5.0000,10.0000,2022-07-19 08:25:43.2370000
279727,702,NG12,2BZ,5.0000,10.0000,2022-07-19 08:25:43.2370000
279728,702,NG12,2DA,5.0000,10.0000,2022-07-19 08:25:43.2370000
279729,702,NG12,2DB,5.0000,10.0000,2022-07-19 08:25:43.2370000
279730,702,NG12,2DD,5.0000,10.0000,2022-07-19 08:25:43.2370000
279731,702,NG12,2DE,5.0000,10.0000,2022-07-19 08:25:43.2370000
279732,702,NG12,2DF,5.0000,10.0000,2022-07-19 08:25:43.2370000
279733,702,NG12,2DG,5.0000,10.0000,2022-07-19 08:25:43.2370000
279734,702,NG12,2DH,5.0000,10.0000,2022-07-19 08:25:43.2370000
279735,702,NG12,2DJ,5.0000,10.0000,2022-07-19 08:25:43.2370000
279736,702,NG12,2DL,5.0000,10.0000,2022-07-19 08:25:43.2370000
279737,702,NG12,2DN,5.0000,10.0000,2022-07-19 08:25:43.2370000
279738,702,NG12,2DQ,5.0000,10.0000,2022-07-19 08:25:43.2370000
279739,702,NG12,2DR,5.0000,10.0000,2022-07-19 08:25:43.2370000
279740,702,NG12,2DT,5.0000,10.0000,2022-07-19 08:25:43.2370000
279741,702,NG12,2DU,5.0000,10.0000,2022-07-19 08:25:43.2370000
279742,702,NG12,2DW,5.0000,10.0000,2022-07-19 08:25:43.2370000
279743,702,NG12,2DX,5.0000,10.0000,2022-07-19 08:25:43.2370000
279744,702,NG12,2DY,5.0000,10.0000,2022-07-19 08:25:43.2370000
279745,702,NG12,2DZ,5.0000,10.0000,2022-07-19 08:25:43.2370000
279746,702,NG12,2EA,5.0000,10.0000,2022-07-19 08:25:43.2370000
279747,702,NG12,2EB,5.0000,10.0000,2022-07-19 08:25:43.2370000
279748,702,NG12,2ED,5.0000,10.0000,2022-07-19 08:25:43.2370000
279749,702,NG12,2EE,5.0000,10.0000,2022-07-19 08:25:43.2370000
279750,702,NG12,2EF,5.0000,10.0000,2022-07-19 08:25:43.2370000
279751,702,NG12,2EG,5.0000,10.0000,2022-07-19 08:25:43.2370000
279752,702,NG12,2EH,5.0000,10.0000,2022-07-19 08:25:43.2370000
279753,702,NG12,2EJ,5.0000,10.0000,2022-07-19 08:25:43.2370000
279754,702,NG12,2EL,5.0000,10.0000,2022-07-19 08:25:43.2370000
279755,702,NG12,2EN,5.0000,10.0000,2022-07-19 08:25:43.2370000
279756,702,NG12,2EP,5.0000,10.0000,2022-07-19 08:25:43.2370000
279757,702,NG12,2EQ,5.0000,10.0000,2022-07-19 08:25:43.2370000
279758,702,NG12,2ER,5.0000,10.0000,2022-07-19 08:25:43.2370000
279759,702,NG12,2ES,5.0000,10.0000,2022-07-19 08:25:43.2370000
279760,702,NG12,2ET,5.0000,10.0000,2022-07-19 08:25:43.2370000
279761,702,NG12,2EZ,5.0000,10.0000,2022-07-19 08:25:43.2370000
279762,702,NG12,2FB,5.0000,10.0000,2022-07-19 08:25:43.2370000
279763,702,NG12,2FD,5.0000,10.0000,2022-07-19 08:25:43.2370000
279764,702,NG12,2FE,5.0000,10.0000,2022-07-19 08:25:43.2370000
279765,702,NG12,2FF,5.0000,10.0000,2022-07-19 08:25:43.2370000
279766,702,NG12,2FG,5.0000,10.0000,2022-07-19 08:25:43.2370000
279767,702,NG12,2FH,5.0000,10.0000,2022-07-19 08:25:43.2370000
279768,702,NG12,2FJ,5.0000,10.0000,2022-07-19 08:25:43.2370000
279769,702,NG12,2FL,5.0000,10.0000,2022-07-19 08:25:43.2370000
279770,702,NG12,2FN,5.0000,10.0000,2022-07-19 08:25:43.2370000
279771,702,NG12,2FP,5.0000,10.0000,2022-07-19 08:25:43.2370000
279772,702,NG12,2FQ,5.0000,10.0000,2022-07-19 08:25:43.2370000
279773,702,NG12,2FR,5.0000,10.0000,2022-07-19 08:25:43.2370000
279774,702,NG12,2FS,5.0000,10.0000,2022-07-19 08:25:43.2370000
279775,702,NG12,2FT,5.0000,10.0000,2022-07-19 08:25:43.2370000
279776,702,NG12,2FU,5.0000,10.0000,2022-07-19 08:25:43.2370000
279777,702,NG12,2FW,5.0000,10.0000,2022-07-19 08:25:43.2370000
279778,702,NG12,2FX,5.0000,10.0000,2022-07-19 08:25:43.2370000
279779,702,NG12,2FY,5.0000,10.0000,2022-07-19 08:25:43.2370000
279780,702,NG12,2FZ,5.0000,10.0000,2022-07-19 08:25:43.2370000
279781,702,NG12,2GA,5.0000,10.0000,2022-07-19 08:25:43.2370000
279782,702,NG12,2GB,5.0000,10.0000,2022-07-19 08:25:43.2370000
279783,702,NG12,2GD,5.0000,10.0000,2022-07-19 08:25:43.2370000
279784,702,NG12,2GE,5.0000,10.0000,2022-07-19 08:25:43.2370000
279785,702,NG12,2GF,5.0000,10.0000,2022-07-19 08:25:43.2370000
279786,702,NG12,2GG,5.0000,10.0000,2022-07-19 08:25:43.2370000
279787,702,NG12,2GH,5.0000,10.0000,2022-07-19 08:25:43.2370000
279788,702,NG12,2GL,5.0000,10.0000,2022-07-19 08:25:43.2370000
279789,702,NG12,2GN,5.0000,10.0000,2022-07-19 08:25:43.2370000
279790,702,NG12,2GP,5.0000,10.0000,2022-07-19 08:25:43.2370000
279791,702,NG12,2GQ,5.0000,10.0000,2022-07-19 08:25:43.2370000
279792,702,NG12,2GR,5.0000,10.0000,2022-07-19 08:25:43.2370000
279793,702,NG12,2GS,5.0000,10.0000,2022-07-19 08:25:43.2370000
279794,702,NG12,2GT,5.0000,10.0000,2022-07-19 08:25:43.2370000
279795,702,NG12,2GU,5.0000,10.0000,2022-07-19 08:25:43.2370000
279796,702,NG12,2GW,5.0000,10.0000,2022-07-19 08:25:43.2370000
279797,702,NG12,2GX,5.0000,10.0000,2022-07-19 08:25:43.2370000
279798,702,NG12,2GY,5.0000,10.0000,2022-07-19 08:25:43.2370000
279799,702,NG12,2GZ,5.0000,10.0000,2022-07-19 08:25:43.2370000
279800,702,NG12,2HA,5.0000,10.0000,2022-07-19 08:25:43.2370000
279801,702,NG12,2HB,5.0000,10.0000,2022-07-19 08:25:43.2370000
279802,702,NG12,2HD,5.0000,10.0000,2022-07-19 08:25:43.2370000
279803,702,NG12,2HE,5.0000,10.0000,2022-07-19 08:25:43.2370000
279804,702,NG12,2HF,5.0000,10.0000,2022-07-19 08:25:43.2370000
279805,702,NG12,2HG,5.0000,10.0000,2022-07-19 08:25:43.2370000
279806,702,NG12,2HH,5.0000,10.0000,2022-07-19 08:25:43.2370000
279807,702,NG12,2HJ,5.0000,10.0000,2022-07-19 08:25:43.2370000
279808,702,NG12,2HL,5.0000,10.0000,2022-07-19 08:25:43.2370000
279809,702,NG12,2HN,5.0000,10.0000,2022-07-19 08:25:43.2370000
279810,702,NG12,2HP,5.0000,10.0000,2022-07-19 08:25:43.2370000
279811,702,NG12,2HQ,5.0000,10.0000,2022-07-19 08:25:43.2370000
279812,702,NG12,2HR,5.0000,10.0000,2022-07-19 08:25:43.2370000
279813,702,NG12,2HS,5.0000,10.0000,2022-07-19 08:25:43.2370000
279814,702,NG12,2HT,5.0000,10.0000,2022-07-19 08:25:43.2370000
279815,702,NG12,2HU,5.0000,10.0000,2022-07-19 08:25:43.2370000
279816,702,NG12,2HW,5.0000,10.0000,2022-07-19 08:25:43.2370000
279817,702,NG12,2HX,5.0000,10.0000,2022-07-19 08:25:43.2370000
279818,702,NG12,2HY,5.0000,10.0000,2022-07-19 08:25:43.2370000
279819,702,NG12,2HZ,5.0000,10.0000,2022-07-19 08:25:43.2370000
279820,702,NG12,2JA,5.0000,10.0000,2022-07-19 08:25:43.2370000
279821,702,NG12,2JB,5.0000,10.0000,2022-07-19 08:25:43.2370000
279822,702,NG12,2JD,5.0000,10.0000,2022-07-19 08:25:43.2370000
279823,702,NG12,2JE,5.0000,10.0000,2022-07-19 08:25:43.2370000
279824,702,NG12,2JF,5.0000,10.0000,2022-07-19 08:25:43.2370000
279825,702,NG12,2JG,5.0000,10.0000,2022-07-19 08:25:43.2370000
279826,702,NG12,2JH,5.0000,10.0000,2022-07-19 08:25:43.2370000
279827,702,NG12,2JQ,5.0000,10.0000,2022-07-19 08:25:43.2370000
279828,702,NG12,2JY,5.0000,10.0000,2022-07-19 08:25:43.2370000
279829,702,NG12,2LA,5.0000,10.0000,2022-07-19 08:25:43.2370000
279830,702,NG12,2LB,5.0000,10.0000,2022-07-19 08:25:43.2370000
279831,702,NG12,2LN,5.0000,10.0000,2022-07-19 08:25:43.2370000
279832,702,NG12,2LP,5.0000,10.0000,2022-07-19 08:25:43.2370000
279833,702,NG12,2LW,5.0000,10.0000,2022-07-19 08:25:43.2370000
279834,702,NG12,2NP,5.0000,10.0000,2022-07-19 08:25:43.2370000
279835,702,NG12,2NU,5.0000,10.0000,2022-07-19 08:25:43.2370000
279836,702,NG12,2PP,5.0000,10.0000,2022-07-19 08:25:43.2370000
279837,702,NG12,2PR,5.0000,10.0000,2022-07-19 08:25:43.2370000
279838,702,NG12,2PS,5.0000,10.0000,2022-07-19 08:25:43.2370000
279839,702,NG12,2PT,5.0000,10.0000,2022-07-19 08:25:43.2370000
279840,702,NG12,3AU,6.0000,10.0000,2022-07-19 08:25:43.2370000
279841,702,NG12,3AZ,5.0000,10.0000,2022-07-19 08:25:43.2370000
279842,702,NG12,3BA,5.0000,10.0000,2022-07-19 08:25:43.2370000
279843,702,NG12,3BD,5.0000,10.0000,2022-07-19 08:25:43.2370000
279844,702,NG12,3BE,5.0000,10.0000,2022-07-19 08:25:43.2370000
279845,702,NG12,3BH,5.0000,10.0000,2022-07-19 08:25:43.2370000
279846,702,NG12,3BJ,5.0000,10.0000,2022-07-19 08:25:43.2370000
279847,702,NG12,3BL,5.0000,10.0000,2022-07-19 08:25:43.2370000
279848,702,NG12,3BP,5.0000,10.0000,2022-07-19 08:25:43.2370000
279849,702,NG12,3BQ,5.0000,10.0000,2022-07-19 08:25:43.2370000
279850,702,NG12,3BS,5.0000,10.0000,2022-07-19 08:25:43.2370000
279851,702,NG12,3BT,5.0000,10.0000,2022-07-19 08:25:43.2370000
279852,702,NG12,3BU,5.0000,10.0000,2022-07-19 08:25:43.2370000
279853,702,NG12,3BX,5.0000,10.0000,2022-07-19 08:25:43.2370000
279854,702,NG12,3BY,5.0000,10.0000,2022-07-19 08:25:43.2370000
279855,702,NG12,3DA,5.0000,10.0000,2022-07-19 08:25:43.2370000
279856,702,NG12,3DB,5.0000,10.0000,2022-07-19 08:25:43.2370000
279857,702,NG12,3DD,5.0000,10.0000,2022-07-19 08:25:43.2370000
279858,702,NG12,3DE,5.0000,10.0000,2022-07-19 08:25:43.2370000
279859,702,NG12,3DF,5.0000,10.0000,2022-07-19 08:25:43.2370000
279860,702,NG12,3DG,5.0000,10.0000,2022-07-19 08:25:43.2370000
279861,702,NG12,3DH,5.0000,10.0000,2022-07-19 08:25:43.2370000
279862,702,NG12,3DJ,5.0000,10.0000,2022-07-19 08:25:43.2370000
279863,702,NG12,3DL,5.0000,10.0000,2022-07-19 08:25:43.2370000
279864,702,NG12,3DN,5.0000,10.0000,2022-07-19 08:25:43.2370000
279865,702,NG12,3DP,5.0000,10.0000,2022-07-19 08:25:43.2370000
279866,702,NG12,3DQ,5.0000,10.0000,2022-07-19 08:25:43.2370000
279867,702,NG12,3DR,5.0000,10.0000,2022-07-19 08:25:43.2370000
279868,702,NG12,3DS,5.0000,10.0000,2022-07-19 08:25:43.2370000
279869,702,NG12,3DT,5.0000,10.0000,2022-07-19 08:25:43.2370000
279870,702,NG12,3DU,5.0000,10.0000,2022-07-19 08:25:43.2370000
279871,702,NG12,3DW,5.0000,10.0000,2022-07-19 08:25:43.2370000
279872,702,NG12,3DX,5.0000,10.0000,2022-07-19 08:25:43.2370000
279873,702,NG12,3DY,5.0000,10.0000,2022-07-19 08:25:43.2370000
279874,702,NG12,3DZ,5.0000,10.0000,2022-07-19 08:25:43.2370000
279875,702,NG12,3EY,5.0000,10.0000,2022-07-19 08:25:43.2370000
279876,702,NG12,3FB,6.0000,10.0000,2022-07-19 08:25:43.2370000
279877,702,NG12,3FD,6.0000,10.0000,2022-07-19 08:25:43.2370000
279878,702,NG12,3FE,6.0000,10.0000,2022-07-19 08:25:43.2370000
279879,702,NG12,3FF,6.0000,10.0000,2022-07-19 08:25:43.2370000
279880,702,NG12,3FG,6.0000,10.0000,2022-07-19 08:25:43.2370000
279881,702,NG12,3FH,6.0000,10.0000,2022-07-19 08:25:43.2370000
279882,702,NG12,3FJ,5.0000,10.0000,2022-07-19 08:25:43.2370000
279883,702,NG12,3FN,5.0000,10.0000,2022-07-19 08:25:43.2370000
279884,702,NG12,3FP,5.0000,10.0000,2022-07-19 08:25:43.2370000
279885,702,NG12,3FQ,5.0000,10.0000,2022-07-19 08:25:43.2370000
279886,702,NG12,3FR,5.0000,10.0000,2022-07-19 08:25:43.2370000
279887,702,NG12,3FS,5.0000,10.0000,2022-07-19 08:25:43.2370000
279888,702,NG12,3FW,5.0000,10.0000,2022-07-19 08:25:43.2370000
279889,702,NG12,3FX,5.0000,10.0000,2022-07-19 08:25:43.2370000
279890,702,NG12,3FY,6.0000,10.0000,2022-07-19 08:25:43.2370000
279891,702,NG12,3GH,5.0000,10.0000,2022-07-19 08:25:43.2370000
279892,702,NG12,3GJ,5.0000,10.0000,2022-07-19 08:25:43.2370000
279893,702,NG12,3GL,5.0000,10.0000,2022-07-19 08:25:43.2370000
279894,702,NG12,3GN,5.0000,10.0000,2022-07-19 08:25:43.2370000
279895,702,NG12,3GP,5.0000,10.0000,2022-07-19 08:25:43.2370000
279896,702,NG12,3GQ,5.0000,10.0000,2022-07-19 08:25:43.3100000
279897,702,NG12,3GR,5.0000,10.0000,2022-07-19 08:25:43.3100000
279898,702,NG12,3GS,5.0000,10.0000,2022-07-19 08:25:43.3100000
279899,702,NG12,3GU,6.0000,10.0000,2022-07-19 08:25:43.3100000
279900,702,NG12,3GW,5.0000,10.0000,2022-07-19 08:25:43.3100000
279901,702,NG12,3GX,5.0000,10.0000,2022-07-19 08:25:43.3100000
279902,702,NG12,3GZ,6.0000,10.0000,2022-07-19 08:25:43.3100000
279903,702,NG12,3HE,6.0000,10.0000,2022-07-19 08:25:43.3100000
279904,702,NG12,3HH,6.0000,10.0000,2022-07-19 08:25:43.3100000
279905,702,NG12,3HJ,6.0000,10.0000,2022-07-19 08:25:43.3100000
279906,702,NG12,3HL,6.0000,10.0000,2022-07-19 08:25:43.3100000
279907,702,NG12,3HN,6.0000,10.0000,2022-07-19 08:25:43.3100000
279908,702,NG12,3HP,6.0000,10.0000,2022-07-19 08:25:43.3100000
279909,702,NG12,3HQ,6.0000,10.0000,2022-07-19 08:25:43.3100000
279910,702,NG12,3HR,6.0000,10.0000,2022-07-19 08:25:43.3100000
279911,702,NG12,3HS,6.0000,10.0000,2022-07-19 08:25:43.3100000
279912,702,NG12,3HT,6.0000,10.0000,2022-07-19 08:25:43.3100000
279913,702,NG12,3HU,6.0000,10.0000,2022-07-19 08:25:43.3100000
279914,702,NG12,3HW,6.0000,10.0000,2022-07-19 08:25:43.3100000
279915,702,NG12,3HX,6.0000,10.0000,2022-07-19 08:25:43.3100000
279916,702,NG12,3HY,6.0000,10.0000,2022-07-19 08:25:43.3100000
279917,702,NG12,3HZ,6.0000,10.0000,2022-07-19 08:25:43.3100000
279918,702,NG12,3JA,6.0000,10.0000,2022-07-19 08:25:43.3100000
279919,702,NG12,3JB,6.0000,10.0000,2022-07-19 08:25:43.3100000
279920,702,NG12,3JD,6.0000,10.0000,2022-07-19 08:25:43.3100000
279921,702,NG12,3JE,6.0000,10.0000,2022-07-19 08:25:43.3100000
279922,702,NG12,3JF,6.0000,10.0000,2022-07-19 08:25:43.3100000
279923,702,NG12,3JG,6.0000,10.0000,2022-07-19 08:25:43.3100000
279924,702,NG12,3JH,6.0000,10.0000,2022-07-19 08:25:43.3100000
279925,702,NG12,3JJ,6.0000,10.0000,2022-07-19 08:25:43.3100000
279926,702,NG12,3JL,6.0000,10.0000,2022-07-19 08:25:43.3100000
279927,702,NG12,3JN,6.0000,10.0000,2022-07-19 08:25:43.3100000
279928,702,NG12,3JP,6.0000,10.0000,2022-07-19 08:25:43.3100000
279929,702,NG12,3JQ,6.0000,10.0000,2022-07-19 08:25:43.3100000
279930,702,NG12,3JR,6.0000,10.0000,2022-07-19 08:25:43.3100000
279931,702,NG12,3JS,6.0000,10.0000,2022-07-19 08:25:43.3100000
279932,702,NG12,3JT,6.0000,10.0000,2022-07-19 08:25:43.3100000
279933,702,NG12,3JU,6.0000,10.0000,2022-07-19 08:25:43.3100000
279934,702,NG12,3JW,6.0000,10.0000,2022-07-19 08:25:43.3100000
279935,702,NG12,3JX,6.0000,10.0000,2022-07-19 08:25:43.3100000
279936,702,NG12,3JY,6.0000,10.0000,2022-07-19 08:25:43.3100000
279937,702,NG12,3LA,6.0000,10.0000,2022-07-19 08:25:43.3100000
279938,702,NG12,3LB,6.0000,10.0000,2022-07-19 08:25:43.3100000
279939,702,NG12,3LD,6.0000,10.0000,2022-07-19 08:25:43.3100000
279940,702,NG12,3LE,6.0000,10.0000,2022-07-19 08:25:43.3100000
279941,702,NG12,3LF,6.0000,10.0000,2022-07-19 08:25:43.3100000
279942,702,NG12,3LG,6.0000,10.0000,2022-07-19 08:25:43.3100000
279943,702,NG12,3LH,6.0000,10.0000,2022-07-19 08:25:43.3100000
279944,702,NG12,3LJ,6.0000,10.0000,2022-07-19 08:25:43.3100000
279945,702,NG12,3LL,6.0000,10.0000,2022-07-19 08:25:43.3100000
279946,702,NG12,3LN,6.0000,10.0000,2022-07-19 08:25:43.3100000
279947,702,NG12,3LP,6.0000,10.0000,2022-07-19 08:25:43.3100000
279948,702,NG12,3LQ,6.0000,10.0000,2022-07-19 08:25:43.3100000
279949,702,NG12,3LR,6.0000,10.0000,2022-07-19 08:25:43.3100000
279950,702,NG12,3LS,6.0000,10.0000,2022-07-19 08:25:43.3100000
279951,702,NG12,3LT,6.0000,10.0000,2022-07-19 08:25:43.3100000
279952,702,NG12,3LU,6.0000,10.0000,2022-07-19 08:25:43.3100000
279953,702,NG12,3LW,6.0000,10.0000,2022-07-19 08:25:43.3100000
279954,702,NG12,3LX,6.0000,10.0000,2022-07-19 08:25:43.3100000
279955,702,NG12,3LY,6.0000,10.0000,2022-07-19 08:25:43.3100000
279956,702,NG12,3LZ,6.0000,10.0000,2022-07-19 08:25:43.3100000
279957,702,NG12,3NA,6.0000,10.0000,2022-07-19 08:25:43.3100000
279958,702,NG12,3NB,6.0000,10.0000,2022-07-19 08:25:43.3100000
279959,702,NG12,3ND,6.0000,10.0000,2022-07-19 08:25:43.3100000
279960,702,NG12,3NE,6.0000,10.0000,2022-07-19 08:25:43.3100000
279961,702,NG12,3NF,6.0000,10.0000,2022-07-19 08:25:43.3100000
279962,702,NG12,3NG,6.0000,10.0000,2022-07-19 08:25:43.3100000
279963,702,NG12,3NH,6.0000,10.0000,2022-07-19 08:25:43.3100000
279964,702,NG12,3NJ,6.0000,10.0000,2022-07-19 08:25:43.3100000
279965,702,NG12,3NL,6.0000,10.0000,2022-07-19 08:25:43.3100000
279966,702,NG12,3NN,6.0000,10.0000,2022-07-19 08:25:43.3100000
279967,702,NG12,3NP,6.0000,10.0000,2022-07-19 08:25:43.3100000
279968,702,NG12,3NQ,6.0000,10.0000,2022-07-19 08:25:43.3100000
279969,702,NG12,3NR,6.0000,10.0000,2022-07-19 08:25:43.3100000
279970,702,NG12,3NS,6.0000,10.0000,2022-07-19 08:25:43.3100000
279971,702,NG12,3NT,6.0000,10.0000,2022-07-19 08:25:43.3100000
279972,702,NG12,3NU,6.0000,10.0000,2022-07-19 08:25:43.3100000
279973,702,NG12,3NW,6.0000,10.0000,2022-07-19 08:25:43.3100000
279974,702,NG12,3NX,6.0000,10.0000,2022-07-19 08:25:43.3100000
279975,702,NG12,3NY,6.0000,10.0000,2022-07-19 08:25:43.3100000
279976,702,NG12,3NZ,6.0000,10.0000,2022-07-19 08:25:43.3100000
279977,702,NG12,3PA,6.0000,10.0000,2022-07-19 08:25:43.3100000
279978,702,NG12,3PB,6.0000,10.0000,2022-07-19 08:25:43.3100000
279979,702,NG12,3PD,6.0000,10.0000,2022-07-19 08:25:43.3100000
279980,702,NG12,3PE,6.0000,10.0000,2022-07-19 08:25:43.3100000
279981,702,NG12,3PF,6.0000,10.0000,2022-07-19 08:25:43.3100000
279982,702,NG12,3PG,6.0000,10.0000,2022-07-19 08:25:43.3100000
279983,702,NG12,3PH,6.0000,10.0000,2022-07-19 08:25:43.3100000
279984,702,NG12,3PJ,6.0000,10.0000,2022-07-19 08:25:43.3100000
279985,702,NG12,3PL,6.0000,10.0000,2022-07-19 08:25:43.3100000
279986,702,NG12,3PN,6.0000,10.0000,2022-07-19 08:25:43.3100000
279987,702,NG12,3PP,6.0000,10.0000,2022-07-19 08:25:43.3100000
279988,702,NG12,3PQ,6.0000,10.0000,2022-07-19 08:25:43.3100000
279989,702,NG12,3PR,6.0000,10.0000,2022-07-19 08:25:43.3100000
279990,702,NG12,3PS,6.0000,10.0000,2022-07-19 08:25:43.3100000
279991,702,NG12,3PT,6.0000,10.0000,2022-07-19 08:25:43.3100000
279992,702,NG12,3PW,6.0000,10.0000,2022-07-19 08:25:43.3100000
279993,702,NG12,3PX,6.0000,10.0000,2022-07-19 08:25:43.3100000
